,fechaHora,ultimoPrecio
578,2019-02-06 17:00:07.813,118.5
579,2019-02-05 17:00:05.460,123.35
580,2019-02-04 17:00:05.700,123.05
581,2019-02-01 17:00:06.157,124.35
582,2019-01-31 17:00:06.120,123.8
583,2019-01-30 17:00:04.833,123.6
584,2019-01-29 17:00:04.530,123.65
585,2019-01-28 17:00:05.147,121.0
586,2019-01-25 17:00:04.663,121.0
587,2019-01-24 17:00:03.107,122.1
588,2019-01-23 17:00:04.797,120.4
589,2019-01-22 17:00:04.133,122.05
590,2019-01-21 17:00:05.013,122.0
591,2019-01-18 17:00:05.017,123.3
592,2019-01-17 17:00:04.157,125.0
593,2019-01-16 17:00:04.967,122.7
594,2019-01-15 17:00:04.690,119.5
595,2019-01-14 17:00:05.773,118.3
596,2019-01-11 17:00:03.257,118.2
597,2019-01-10 17:00:04.897,119.95
598,2019-01-09 17:00:53.767,117.0
599,2019-01-08 17:00:43.667,115.0
600,2019-01-07 17:00:50.533,110.5
601,2019-01-04 17:00:42.050,115.8
602,2019-01-03 17:00:48.617,111.6
603,2019-01-02 17:00:41.200,116.0
604,2018-12-28 17:00:36.003,119.0
605,2018-12-27 17:00:38.540,113.0
606,2018-12-26 17:00:43.020,107.9
607,2018-12-21 17:00:40.310,112.5
608,2018-12-20 17:00:43.480,112.0
609,2018-12-19 17:00:36.833,116.3
610,2018-12-18 17:00:50.753,121.0
611,2018-12-17 17:00:38.937,118.5
612,2018-12-14 17:00:38.837,124.05
613,2018-12-13 17:00:38.367,124.0
614,2018-12-12 17:00:38.263,125.0
615,2018-12-11 17:00:39.613,127.0
616,2018-12-10 17:00:39.857,123.95
617,2018-12-07 17:00:48.097,124.0
618,2018-12-06 17:00:41.730,130.8
619,2018-12-05 17:00:39.790,125.6
620,2018-12-04 17:00:44.530,125.0
621,2018-12-03 17:00:43.780,125.5
622,2018-11-29 15:00:44.657,129.9
623,2018-11-28 17:02:18.097,134.0
624,2018-11-27 17:00:49.413,135.0
625,2018-11-26 17:00:38.133,136.0
626,2018-11-23 17:00:46.073,120.0
627,2018-11-22 17:00:46.983,120.0
628,2018-11-21 17:00:52.953,123.4
629,2018-11-20 17:00:46.623,123.9
630,2018-11-16 17:00:35.693,126.0
631,2018-11-15 17:00:33.067,124.1
632,2018-11-14 17:00:38.487,126.0
633,2018-11-13 17:00:50.847,123.0
634,2018-11-12 17:00:39.140,121.5
635,2018-11-09 17:00:40.417,126.25
636,2018-11-08 17:00:38.910,132.0
637,2018-11-07 17:00:39.760,134.05
638,2018-11-06 17:00:40.983,132.5
639,2018-11-05 17:00:46.450,132.5
640,2018-11-02 17:00:47.637,132.5
641,2018-11-01 17:00:59.403,134.1
642,2018-10-31 17:00:52.713,129.9
643,2018-10-30 17:00:39.980,129.1
644,2018-10-29 17:00:50.087,127.5
645,2018-10-26 17:00:38.067,128.0
646,2018-10-25 17:00:39.173,123.5
647,2018-10-24 17:00:39.413,122.9
648,2018-10-23 17:00:48.227,124.0
649,2018-10-22 17:00:39.613,124.6
650,2018-10-19 17:00:36.043,126.5
651,2018-10-18 17:00:35.533,128.0
652,2018-10-17 17:00:53.117,129.3
653,2018-10-16 17:00:40.070,130.0
654,2018-10-12 17:00:41.763,132.0
655,2018-10-11 17:00:41.450,130.0
656,2018-10-10 17:00:54.030,134.2
657,2018-10-09 17:00:55.263,137.0
658,2018-10-08 17:00:39.290,139.5
659,2018-10-05 17:00:42.153,136.0
660,2018-10-04 17:00:52.807,140.0
661,2018-10-03 17:00:45.050,140.0
662,2018-10-02 17:00:41.383,139.0
