fechaHora,fechaHora,ultimoPrecio
2016-06-21 00:00:00.000,2016-06-21T00:00:00,30.13341498
2016-06-16 00:00:00.000,2016-06-16T00:00:00,30.13341498
2016-06-15 00:00:00.000,2016-06-15T00:00:00,30.13341498
2016-06-14 00:00:00.000,2016-06-14T00:00:00,30.13341498
2016-06-13 00:00:00.000,2016-06-13T00:00:00,30.13341498
2016-06-10 00:00:00.000,2016-06-10T00:00:00,30.13341498
2016-06-09 00:00:00.000,2016-06-09T00:00:00,29.16137129
2016-06-08 00:00:00.000,2016-06-08T00:00:00,28.72394664
2016-06-07 00:00:00.000,2016-06-07T00:00:00,30.13341498
2016-06-06 00:00:00.000,2016-06-06T00:00:00,30.61943686
2016-06-03 00:00:00.000,2016-06-03T00:00:00,30.61943686
2016-06-02 00:00:00.000,2016-06-02T00:00:00,30.61943686
2016-06-01 00:00:00.000,2016-06-01T00:00:00,30.61943686
2016-05-31 00:00:00.000,2016-05-31T00:00:00,30.61943686
2016-05-30 00:00:00.000,2016-05-30T00:00:00,30.61943686
2016-05-27 00:00:00.000,2016-05-27T00:00:00,30.61943686
2016-05-26 00:00:00.000,2016-05-26T00:00:00,30.55261071
2016-05-24 00:00:00.000,2016-05-24T00:00:00,30.55261071
2016-05-23 00:00:00.000,2016-05-23T00:00:00,30.55261071
2016-05-20 00:00:00.000,2016-05-20T00:00:00,30.55261071
2016-05-19 00:00:00.000,2016-05-19T00:00:00,30.55261071
2016-05-18 00:00:00.000,2016-05-18T00:00:00,30.55261071
2016-05-17 00:00:00.000,2016-05-17T00:00:00,30.55261071
2016-05-16 00:00:00.000,2016-05-16T00:00:00,31.0375731
2016-05-13 00:00:00.000,2016-05-13T00:00:00,31.0375731
2016-05-12 00:00:00.000,2016-05-12T00:00:00,31.0375731
2016-05-11 00:00:00.000,2016-05-11T00:00:00,30.2616313
2016-05-10 00:00:00.000,2016-05-10T00:00:00,30.2616313
2016-05-09 00:00:00.000,2016-05-09T00:00:00,30.2616313
2016-05-06 00:00:00.000,2016-05-06T00:00:00,32.00749788
2016-05-05 00:00:00.000,2016-05-05T00:00:00,31.0375731
2016-05-04 00:00:00.000,2016-05-04T00:00:00,31.0375731
2016-05-03 00:00:00.000,2016-05-03T00:00:00,30.16463485
2016-05-02 00:00:00.000,2016-05-02T00:00:00,30.16463485
2016-04-29 00:00:00.000,2016-04-29T00:00:00,30.16463485
2016-04-28 00:00:00.000,2016-04-28T00:00:00,30.16463485
2016-04-27 00:00:00.000,2016-04-27T00:00:00,30.16463485
2016-04-26 00:00:00.000,2016-04-26T00:00:00,30.16463485
2016-04-25 00:00:00.000,2016-04-25T00:00:00,30.09795723
2016-04-22 00:00:00.000,2016-04-22T00:00:00,30.00117863
2016-04-21 00:00:00.000,2016-04-21T00:00:00,30.00117863
2016-04-20 00:00:00.000,2016-04-20T00:00:00,30.00117863
2016-04-19 00:00:00.000,2016-04-19T00:00:00,30.00117863
2016-04-18 00:00:00.000,2016-04-18T00:00:00,30.00117863
2016-04-15 00:00:00.000,2016-04-15T00:00:00,30.00117863
2016-04-14 00:00:00.000,2016-04-14T00:00:00,30.00117863
2016-04-13 00:00:00.000,2016-04-13T00:00:00,31.01734405
2016-04-12 00:00:00.000,2016-04-12T00:00:00,30.96895477
2016-04-11 00:00:00.000,2016-04-11T00:00:00,32.9045169
2016-04-08 00:00:00.000,2016-04-08T00:00:00,32.9045169
2016-04-07 00:00:00.000,2016-04-07T00:00:00,32.9045169
2016-04-06 00:00:00.000,2016-04-06T00:00:00,32.9045169
2016-04-05 00:00:00.000,2016-04-05T00:00:00,32.9045169
2016-04-04 00:00:00.000,2016-04-04T00:00:00,32.9045169
2016-04-01 00:00:00.000,2016-04-01T00:00:00,32.9045169
2016-03-31 00:00:00.000,2016-03-31T00:00:00,30.96895477
2016-03-30 00:00:00.000,2016-03-30T00:00:00,30.96895477
2016-03-29 00:00:00.000,2016-03-29T00:00:00,30.96895477
2016-03-28 00:00:00.000,2016-03-28T00:00:00,30.96895477
2016-03-23 00:00:00.000,2016-03-23T00:00:00,30.96895477
2016-03-22 00:00:00.000,2016-03-22T00:00:00,30.96895477
2016-03-21 00:00:00.000,2016-03-21T00:00:00,31.93674077
2016-03-18 00:00:00.000,2016-03-18T00:00:00,31.93674077
2016-03-17 00:00:00.000,2016-03-17T00:00:00,30.00117863
2016-03-16 00:00:00.000,2016-03-16T00:00:00,30.00117863
2016-03-15 00:00:00.000,2016-03-15T00:00:00,30.96895477
2016-03-14 00:00:00.000,2016-03-14T00:00:00,30.96895477
2016-03-11 00:00:00.000,2016-03-11T00:00:00,30.96895477
2016-03-10 00:00:00.000,2016-03-10T00:00:00,30.96895477
2016-03-09 00:00:00.000,2016-03-09T00:00:00,30.96895477
2016-03-08 00:00:00.000,2016-03-08T00:00:00,30.96895477
2016-03-07 00:00:00.000,2016-03-07T00:00:00,30.96895477
2016-03-04 00:00:00.000,2016-03-04T00:00:00,30.96895477
2016-03-03 00:00:00.000,2016-03-03T00:00:00,30.96895477
2016-03-02 00:00:00.000,2016-03-02T00:00:00,30.96895477
2016-03-01 00:00:00.000,2016-03-01T00:00:00,30.96895477
2016-02-29 00:00:00.000,2016-02-29T00:00:00,29.51728562
2016-02-26 00:00:00.000,2016-02-26T00:00:00,29.51728562
2016-02-25 00:00:00.000,2016-02-25T00:00:00,29.03340251
2016-02-24 00:00:00.000,2016-02-24T00:00:00,28.06561649
2016-02-23 00:00:00.000,2016-02-23T00:00:00,28.06561649
2016-02-22 00:00:00.000,2016-02-22T00:00:00,28.5495095
2016-02-19 00:00:00.000,2016-02-19T00:00:00,29.03340251
2016-02-18 00:00:00.000,2016-02-18T00:00:00,29.03340251
2016-02-17 00:00:00.000,2016-02-17T00:00:00,29.03340251
2016-02-16 00:00:00.000,2016-02-16T00:00:00,29.03340251
2016-02-15 00:00:00.000,2016-02-15T00:00:00,29.03340251
2016-02-12 00:00:00.000,2016-02-12T00:00:00,29.80762143
2016-02-11 00:00:00.000,2016-02-11T00:00:00,29.80762143
2016-02-10 00:00:00.000,2016-02-10T00:00:00,29.80762143
2016-02-05 00:00:00.000,2016-02-05T00:00:00,30.48507165
2016-02-04 00:00:00.000,2016-02-04T00:00:00,30.48507165
2016-02-03 00:00:00.000,2016-02-03T00:00:00,27.96883788
2016-02-02 00:00:00.000,2016-02-02T00:00:00,27.96883788
2016-02-01 00:00:00.000,2016-02-01T00:00:00,27.96883788
2016-01-29 00:00:00.000,2016-01-29T00:00:00,27.96883788
2016-01-28 00:00:00.000,2016-01-28T00:00:00,27.96883788
2016-01-27 00:00:00.000,2016-01-27T00:00:00,29.80762143
2016-01-26 00:00:00.000,2016-01-26T00:00:00,29.80762143
2016-01-25 00:00:00.000,2016-01-25T00:00:00,27.09784035
2016-01-22 00:00:00.000,2016-01-22T00:00:00,27.09784035
2016-01-21 00:00:00.000,2016-01-21T00:00:00,27.09784035
2016-01-20 00:00:00.000,2016-01-20T00:00:00,27.09784035
2016-01-19 00:00:00.000,2016-01-19T00:00:00,29.03340251
2016-01-18 00:00:00.000,2016-01-18T00:00:00,29.03340251
2016-01-15 00:00:00.000,2016-01-15T00:00:00,29.03340251
2016-01-14 00:00:00.000,2016-01-14T00:00:00,29.03340251
2016-01-13 00:00:00.000,2016-01-13T00:00:00,29.03340251
2016-01-12 00:00:00.000,2016-01-12T00:00:00,29.03340251
2016-01-11 00:00:00.000,2016-01-11T00:00:00,29.03340251
2016-01-08 00:00:00.000,2016-01-08T00:00:00,30.00117863
2016-01-07 00:00:00.000,2016-01-07T00:00:00,30.00117863
2016-01-06 00:00:00.000,2016-01-06T00:00:00,30.00117863
2016-01-05 00:00:00.000,2016-01-05T00:00:00,29.03340251
2016-01-04 00:00:00.000,2016-01-04T00:00:00,27.09784035
2015-12-30 00:00:00.000,2015-12-30T00:00:00,27.09784035
2015-12-29 00:00:00.000,2015-12-29T00:00:00,27.09784035
2015-12-28 00:00:00.000,2015-12-28T00:00:00,27.09784035
2015-12-23 00:00:00.000,2015-12-23T00:00:00,27.09784035
2015-12-22 00:00:00.000,2015-12-22T00:00:00,26.61394735
2015-12-21 00:00:00.000,2015-12-21T00:00:00,26.61394735
2015-12-18 00:00:00.000,2015-12-18T00:00:00,28.06561649
2015-12-17 00:00:00.000,2015-12-17T00:00:00,30.48507165
2015-12-16 00:00:00.000,2015-12-16T00:00:00,30.48507165
2015-12-15 00:00:00.000,2015-12-15T00:00:00,31.93674077
2015-12-14 00:00:00.000,2015-12-14T00:00:00,31.93674077
2015-12-11 00:00:00.000,2015-12-11T00:00:00,31.93674077
2015-12-10 00:00:00.000,2015-12-10T00:00:00,32.22707659
2015-12-09 00:00:00.000,2015-12-09T00:00:00,32.9045169
2015-12-04 00:00:00.000,2015-12-04T00:00:00,32.9045169
2015-12-03 00:00:00.000,2015-12-03T00:00:00,32.9045169
2015-12-02 00:00:00.000,2015-12-02T00:00:00,32.9045169
2015-12-01 00:00:00.000,2015-12-01T00:00:00,32.9045169
2015-11-30 00:00:00.000,2015-11-30T00:00:00,32.61418109
2015-11-27 00:00:00.000,2015-11-27T00:00:00,32.61418109
2015-11-26 00:00:00.000,2015-11-26T00:00:00,32.61418109
2015-11-25 00:00:00.000,2015-11-25T00:00:00,32.61418109
2015-11-24 00:00:00.000,2015-11-24T00:00:00,32.61418109
2015-11-20 00:00:00.000,2015-11-20T00:00:00,33.03153511
2015-11-19 00:00:00.000,2015-11-19T00:00:00,33.03153511
2015-11-18 00:00:00.000,2015-11-18T00:00:00,32.83837396
2015-11-17 00:00:00.000,2015-11-17T00:00:00,32.83837396
2015-11-16 00:00:00.000,2015-11-16T00:00:00,33.80420937
2015-11-13 00:00:00.000,2015-11-13T00:00:00,31.87253857
2015-11-12 00:00:00.000,2015-11-12T00:00:00,30.56866127
2015-11-11 00:00:00.000,2015-11-11T00:00:00,28.49211961
2015-11-10 00:00:00.000,2015-11-10T00:00:00,28.00919697
2015-11-09 00:00:00.000,2015-11-09T00:00:00,28.00919697
2015-11-05 00:00:00.000,2015-11-05T00:00:00,28.49211961
2015-11-04 00:00:00.000,2015-11-04T00:00:00,28.49211961
2015-11-03 00:00:00.000,2015-11-03T00:00:00,28.00919697
2015-11-02 00:00:00.000,2015-11-02T00:00:00,27.04336155
2015-10-30 00:00:00.000,2015-10-30T00:00:00,27.04336155
2015-10-29 00:00:00.000,2015-10-29T00:00:00,27.04336155
2015-10-28 00:00:00.000,2015-10-28T00:00:00,28.97503236
2015-10-27 00:00:00.000,2015-10-27T00:00:00,28.44382933
2015-10-26 00:00:00.000,2015-10-26T00:00:00,28.37742895
2015-10-23 00:00:00.000,2015-10-23T00:00:00,26.01665088
2015-10-22 00:00:00.000,2015-10-22T00:00:00,26.01665088
2015-10-21 00:00:00.000,2015-10-21T00:00:00,24.95672022
2015-10-20 00:00:00.000,2015-10-20T00:00:00,24.95672022
2015-10-19 00:00:00.000,2015-10-19T00:00:00,24.95672022
2015-10-16 00:00:00.000,2015-10-16T00:00:00,24.95672022
2015-10-15 00:00:00.000,2015-10-15T00:00:00,25.00489169
2015-10-14 00:00:00.000,2015-10-14T00:00:00,25.00489169
2015-10-13 00:00:00.000,2015-10-13T00:00:00,25.00489169
2015-10-09 00:00:00.000,2015-10-09T00:00:00,25.00489169
2015-10-08 00:00:00.000,2015-10-08T00:00:00,25.00489169
2015-10-07 00:00:00.000,2015-10-07T00:00:00,24.95672022
2015-10-06 00:00:00.000,2015-10-06T00:00:00,24.95672022
2015-10-05 00:00:00.000,2015-10-05T00:00:00,25.05307305
2015-10-02 00:00:00.000,2015-10-02T00:00:00,25.05307305
2015-10-01 00:00:00.000,2015-10-01T00:00:00,25.05307305
2015-09-30 00:00:00.000,2015-09-30T00:00:00,25.05307305
2015-09-29 00:00:00.000,2015-09-29T00:00:00,25.05307305
2015-09-28 00:00:00.000,2015-09-28T00:00:00,24.02325327
2015-09-25 00:00:00.000,2015-09-25T00:00:00,24.02325327
2015-09-24 00:00:00.000,2015-09-24T00:00:00,24.02325327
2015-09-23 00:00:00.000,2015-09-23T00:00:00,24.02325327
2015-09-22 00:00:00.000,2015-09-22T00:00:00,24.02325327
2015-09-21 00:00:00.000,2015-09-21T00:00:00,24.02325327
2015-09-18 00:00:00.000,2015-09-18T00:00:00,24.02325327
2015-09-17 00:00:00.000,2015-09-17T00:00:00,24.02325327
2015-09-16 00:00:00.000,2015-09-16T00:00:00,24.02325327
2015-09-15 00:00:00.000,2015-09-15T00:00:00,24.02325327
2015-09-14 00:00:00.000,2015-09-14T00:00:00,24.02325327
2015-09-11 00:00:00.000,2015-09-11T00:00:00,24.02325327
2015-09-10 00:00:00.000,2015-09-10T00:00:00,24.02325327
2015-09-09 00:00:00.000,2015-09-09T00:00:00,24.02325327
2015-09-08 00:00:00.000,2015-09-08T00:00:00,24.11933876
2015-09-07 00:00:00.000,2015-09-07T00:00:00,24.02325327
2015-09-04 00:00:00.000,2015-09-04T00:00:00,24.02325327
2015-09-03 00:00:00.000,2015-09-03T00:00:00,24.02325327
2015-09-02 00:00:00.000,2015-09-02T00:00:00,24.02325327
2015-09-01 00:00:00.000,2015-09-01T00:00:00,24.74394395
2015-08-31 00:00:00.000,2015-08-31T00:00:00,24.74394395
2015-08-28 00:00:00.000,2015-08-28T00:00:00,24.98417747
2015-08-27 00:00:00.000,2015-08-27T00:00:00,24.98417747
2015-08-26 00:00:00.000,2015-08-26T00:00:00,24.91811374
2015-08-25 00:00:00.000,2015-08-25T00:00:00,24.91811374
2015-08-24 00:00:00.000,2015-08-24T00:00:00,24.91811374
2015-08-21 00:00:00.000,2015-08-21T00:00:00,24.91811374
2015-08-20 00:00:00.000,2015-08-20T00:00:00,24.91811374
2015-08-19 00:00:00.000,2015-08-19T00:00:00,24.91811374
2015-08-18 00:00:00.000,2015-08-18T00:00:00,24.91811374
2015-08-14 00:00:00.000,2015-08-14T00:00:00,25.34938944
2015-08-13 00:00:00.000,2015-08-13T00:00:00,25.39731337
2015-08-12 00:00:00.000,2015-08-12T00:00:00,25.39731337
2015-08-11 00:00:00.000,2015-08-11T00:00:00,25.15771355
2015-08-10 00:00:00.000,2015-08-10T00:00:00,24.91811374
2015-08-07 00:00:00.000,2015-08-07T00:00:00,24.91811374
2015-08-06 00:00:00.000,2015-08-06T00:00:00,24.91811374
2015-08-05 00:00:00.000,2015-08-05T00:00:00,24.91811374
2015-08-04 00:00:00.000,2015-08-04T00:00:00,24.91811374
2015-08-03 00:00:00.000,2015-08-03T00:00:00,24.91811374
2015-07-31 00:00:00.000,2015-07-31T00:00:00,24.91811374
2015-07-30 00:00:00.000,2015-07-30T00:00:00,23.95972437
2015-07-29 00:00:00.000,2015-07-29T00:00:00,23.95972437
2015-07-28 00:00:00.000,2015-07-28T00:00:00,23.95972437
2015-07-27 00:00:00.000,2015-07-27T00:00:00,24.37302861
2015-07-24 00:00:00.000,2015-07-24T00:00:00,24.37302861
2015-07-23 00:00:00.000,2015-07-23T00:00:00,24.37302861
2015-07-22 00:00:00.000,2015-07-22T00:00:00,24.37302861
2015-07-21 00:00:00.000,2015-07-21T00:00:00,24.37302861
2015-07-20 00:00:00.000,2015-07-20T00:00:00,24.80314585
2015-07-17 00:00:00.000,2015-07-17T00:00:00,24.80314585
2015-07-16 00:00:00.000,2015-07-16T00:00:00,24.80314585
2015-07-15 00:00:00.000,2015-07-15T00:00:00,24.80314585
2015-07-14 00:00:00.000,2015-07-14T00:00:00,24.85093113
2015-07-13 00:00:00.000,2015-07-13T00:00:00,24.85093113
2015-07-10 00:00:00.000,2015-07-10T00:00:00,24.85093113
2015-07-08 00:00:00.000,2015-07-08T00:00:00,24.85093113
2015-07-07 00:00:00.000,2015-07-07T00:00:00,25.08988734
2015-07-06 00:00:00.000,2015-07-06T00:00:00,25.08988734
2015-07-03 00:00:00.000,2015-07-03T00:00:00,25.08988734
2015-07-02 00:00:00.000,2015-07-02T00:00:00,25.08988734
2015-07-01 00:00:00.000,2015-07-01T00:00:00,25.08988734
2015-06-30 00:00:00.000,2015-06-30T00:00:00,25.13767264
2015-06-29 00:00:00.000,2015-06-29T00:00:00,25.04209214
2015-06-26 00:00:00.000,2015-06-26T00:00:00,25.04209214
2015-06-25 00:00:00.000,2015-06-25T00:00:00,25.04209214
2015-06-24 00:00:00.000,2015-06-24T00:00:00,24.78522386
2015-06-23 00:00:00.000,2015-06-23T00:00:00,24.78522386
2015-06-22 00:00:00.000,2015-06-22T00:00:00,25.02354638
2015-06-19 00:00:00.000,2015-06-19T00:00:00,25.02354638
2015-06-18 00:00:00.000,2015-06-18T00:00:00,25.02354638
2015-06-17 00:00:00.000,2015-06-17T00:00:00,25.02354638
2015-06-16 00:00:00.000,2015-06-16T00:00:00,25.02354638
2015-06-15 00:00:00.000,2015-06-15T00:00:00,24.88054694
2015-06-12 00:00:00.000,2015-06-12T00:00:00,24.88054694
2015-06-11 00:00:00.000,2015-06-11T00:00:00,24.88054694
2015-06-10 00:00:00.000,2015-06-10T00:00:00,25.54784795
2015-06-09 00:00:00.000,2015-06-09T00:00:00,26.69177422
2015-06-08 00:00:00.000,2015-06-08T00:00:00,26.69177422
2015-06-05 00:00:00.000,2015-06-05T00:00:00,26.69177422
2015-06-04 00:00:00.000,2015-06-04T00:00:00,26.69177422
2015-06-03 00:00:00.000,2015-06-03T00:00:00,26.69177422
2015-06-02 00:00:00.000,2015-06-02T00:00:00,26.69177422
2015-06-01 00:00:00.000,2015-06-01T00:00:00,26.69177422
2015-05-29 00:00:00.000,2015-05-29T00:00:00,26.69177422
2015-05-28 00:00:00.000,2015-05-28T00:00:00,25.73850399
2015-05-27 00:00:00.000,2015-05-27T00:00:00,25.73850399
2015-05-26 00:00:00.000,2015-05-26T00:00:00,25.73850399
2015-05-22 00:00:00.000,2015-05-22T00:00:00,25.73850399
2015-05-21 00:00:00.000,2015-05-21T00:00:00,25.73850399
2015-05-20 00:00:00.000,2015-05-20T00:00:00,25.73850399
2015-05-19 00:00:00.000,2015-05-19T00:00:00,25.73850399
2015-05-18 00:00:00.000,2015-05-18T00:00:00,25.73850399
2015-05-15 00:00:00.000,2015-05-15T00:00:00,25.67296505
2015-05-14 00:00:00.000,2015-05-14T00:00:00,25.67296505
2015-05-13 00:00:00.000,2015-05-13T00:00:00,25.19753795
2015-05-12 00:00:00.000,2015-05-12T00:00:00,25.67296505
2015-05-11 00:00:00.000,2015-05-11T00:00:00,25.67296505
2015-05-08 00:00:00.000,2015-05-08T00:00:00,25.67296505
2015-05-07 00:00:00.000,2015-05-07T00:00:00,25.67296505
2015-05-06 00:00:00.000,2015-05-06T00:00:00,25.43524656
2015-05-05 00:00:00.000,2015-05-05T00:00:00,25.67296505
2015-05-04 00:00:00.000,2015-05-04T00:00:00,25.86313589
2015-04-30 00:00:00.000,2015-04-30T00:00:00,25.86313589
2015-04-29 00:00:00.000,2015-04-29T00:00:00,25.86313589
2015-04-28 00:00:00.000,2015-04-28T00:00:00,25.86313589
2015-04-27 00:00:00.000,2015-04-27T00:00:00,25.86313589
2015-04-24 00:00:00.000,2015-04-24T00:00:00,25.86313589
2015-04-23 00:00:00.000,2015-04-23T00:00:00,26.33855312
2015-04-22 00:00:00.000,2015-04-22T00:00:00,26.33855312
2015-04-21 00:00:00.000,2015-04-21T00:00:00,26.33855312
2015-04-20 00:00:00.000,2015-04-20T00:00:00,26.33855312
2015-04-17 00:00:00.000,2015-04-17T00:00:00,28.33534699
2015-04-16 00:00:00.000,2015-04-16T00:00:00,27.509293
2015-04-15 00:00:00.000,2015-04-15T00:00:00,28.45788963
2015-04-14 00:00:00.000,2015-04-14T00:00:00,28.45788963
2015-04-13 00:00:00.000,2015-04-13T00:00:00,27.509293
2015-04-10 00:00:00.000,2015-04-10T00:00:00,27.509293
2015-04-09 00:00:00.000,2015-04-09T00:00:00,27.98359133
2015-04-08 00:00:00.000,2015-04-08T00:00:00,27.98359133
2015-04-07 00:00:00.000,2015-04-07T00:00:00,27.509293
2015-04-06 00:00:00.000,2015-04-06T00:00:00,26.56069634
2015-04-01 00:00:00.000,2015-04-01T00:00:00,26.56069634
2015-03-31 00:00:00.000,2015-03-31T00:00:00,26.56069634
2015-03-30 00:00:00.000,2015-03-30T00:00:00,26.56069634
2015-03-27 00:00:00.000,2015-03-27T00:00:00,27.509293
2015-03-26 00:00:00.000,2015-03-26T00:00:00,27.509293
2015-03-25 00:00:00.000,2015-03-25T00:00:00,27.509293
2015-03-20 00:00:00.000,2015-03-20T00:00:00,27.509293
2015-03-19 00:00:00.000,2015-03-19T00:00:00,26.56069634
2015-03-18 00:00:00.000,2015-03-18T00:00:00,26.56069634
2015-03-17 00:00:00.000,2015-03-17T00:00:00,26.56069634
2015-03-16 00:00:00.000,2015-03-16T00:00:00,25.70695739
2015-03-13 00:00:00.000,2015-03-13T00:00:00,25.37494556
2015-03-12 00:00:00.000,2015-03-12T00:00:00,25.61209969
2015-03-11 00:00:00.000,2015-03-11T00:00:00,27.509293
2015-03-10 00:00:00.000,2015-03-10T00:00:00,28.45788963
2015-03-09 00:00:00.000,2015-03-09T00:00:00,28.45788963
2015-03-06 00:00:00.000,2015-03-06T00:00:00,28.45788963
2015-03-05 00:00:00.000,2015-03-05T00:00:00,26.56069634
2015-03-04 00:00:00.000,2015-03-04T00:00:00,27.509293
2015-03-03 00:00:00.000,2015-03-03T00:00:00,26.56069634
2015-03-02 00:00:00.000,2015-03-02T00:00:00,26.56069634
2015-02-27 00:00:00.000,2015-02-27T00:00:00,26.56069634
2015-02-26 00:00:00.000,2015-02-26T00:00:00,27.03499465
2015-02-25 00:00:00.000,2015-02-25T00:00:00,28.45788963
2015-02-24 00:00:00.000,2015-02-24T00:00:00,28.45788963
2015-02-23 00:00:00.000,2015-02-23T00:00:00,26.56069634
2015-02-20 00:00:00.000,2015-02-20T00:00:00,27.46186416
2015-02-19 00:00:00.000,2015-02-19T00:00:00,27.98359133
2015-02-18 00:00:00.000,2015-02-18T00:00:00,27.98359133
2015-02-13 00:00:00.000,2015-02-13T00:00:00,27.98359133
2015-02-12 00:00:00.000,2015-02-12T00:00:00,30.16535767
2015-02-11 00:00:00.000,2015-02-11T00:00:00,30.16535767
2015-02-10 00:00:00.000,2015-02-10T00:00:00,27.509293
2015-02-09 00:00:00.000,2015-02-09T00:00:00,27.509293
2015-02-06 00:00:00.000,2015-02-06T00:00:00,29.31162863
2015-02-05 00:00:00.000,2015-02-05T00:00:00,29.31162863
2015-02-04 00:00:00.000,2015-02-04T00:00:00,30.82938128
2015-02-03 00:00:00.000,2015-02-03T00:00:00,30.35508296
2015-02-02 00:00:00.000,2015-02-02T00:00:00,30.35508296
2015-01-30 00:00:00.000,2015-01-30T00:00:00,30.35508296
2015-01-29 00:00:00.000,2015-01-29T00:00:00,28.45788963
2015-01-28 00:00:00.000,2015-01-28T00:00:00,28.45788963
2015-01-27 00:00:00.000,2015-01-27T00:00:00,27.98359133
2015-01-26 00:00:00.000,2015-01-26T00:00:00,27.98359133
2015-01-23 00:00:00.000,2015-01-23T00:00:00,27.98359133
2015-01-22 00:00:00.000,2015-01-22T00:00:00,27.98359133
2015-01-21 00:00:00.000,2015-01-21T00:00:00,27.12985236
2015-01-20 00:00:00.000,2015-01-20T00:00:00,24.66350305
2015-01-19 00:00:00.000,2015-01-19T00:00:00,24.66350305
2015-01-16 00:00:00.000,2015-01-16T00:00:00,24.66350305
2015-01-15 00:00:00.000,2015-01-15T00:00:00,24.66350305
2015-01-14 00:00:00.000,2015-01-14T00:00:00,24.66350305
2015-01-13 00:00:00.000,2015-01-13T00:00:00,24.66350305
2015-01-12 00:00:00.000,2015-01-12T00:00:00,24.66350305
2015-01-09 00:00:00.000,2015-01-09T00:00:00,24.66350305
2015-01-08 00:00:00.000,2015-01-08T00:00:00,24.66350305
2015-01-07 00:00:00.000,2015-01-07T00:00:00,24.66350305
2015-01-06 00:00:00.000,2015-01-06T00:00:00,24.66350305
2015-01-05 00:00:00.000,2015-01-05T00:00:00,24.66350305
2015-01-02 00:00:00.000,2015-01-02T00:00:00,24.66350305
2014-12-30 00:00:00.000,2014-12-30T00:00:00,24.66350305
2014-12-29 00:00:00.000,2014-12-29T00:00:00,24.66350305
2014-12-26 00:00:00.000,2014-12-26T00:00:00,22.76630973
2014-12-23 00:00:00.000,2014-12-23T00:00:00,22.76630973
2014-12-22 00:00:00.000,2014-12-22T00:00:00,22.76630973
2014-12-19 00:00:00.000,2014-12-19T00:00:00,23.71490638
2014-12-18 00:00:00.000,2014-12-18T00:00:00,23.71490638
2014-12-17 00:00:00.000,2014-12-17T00:00:00,23.71490638
2014-12-16 00:00:00.000,2014-12-16T00:00:00,22.76630973
2014-12-15 00:00:00.000,2014-12-15T00:00:00,22.76630973
2014-12-12 00:00:00.000,2014-12-12T00:00:00,23.71490638
2014-12-11 00:00:00.000,2014-12-11T00:00:00,24.18920471
2014-12-10 00:00:00.000,2014-12-10T00:00:00,25.61209969
2014-12-09 00:00:00.000,2014-12-09T00:00:00,25.61209969
2014-12-05 00:00:00.000,2014-12-05T00:00:00,25.61209969
2014-12-04 00:00:00.000,2014-12-04T00:00:00,25.61209969
2014-12-03 00:00:00.000,2014-12-03T00:00:00,25.13780135
2014-12-02 00:00:00.000,2014-12-02T00:00:00,26.08639802
2014-12-01 00:00:00.000,2014-12-01T00:00:00,28.93218797
2014-11-28 00:00:00.000,2014-11-28T00:00:00,28.93218797
2014-11-27 00:00:00.000,2014-11-27T00:00:00,28.93218797
2014-11-26 00:00:00.000,2014-11-26T00:00:00,28.93218797
2014-11-25 00:00:00.000,2014-11-25T00:00:00,28.93218797
2014-11-24 00:00:00.000,2014-11-24T00:00:00,28.93218797
2014-11-21 00:00:00.000,2014-11-21T00:00:00,28.93218797
2014-11-20 00:00:00.000,2014-11-20T00:00:00,28.93218797
2014-11-19 00:00:00.000,2014-11-19T00:00:00,28.93218797
2014-11-18 00:00:00.000,2014-11-18T00:00:00,28.93218797
2014-11-17 00:00:00.000,2014-11-17T00:00:00,28.93218797
2014-11-14 00:00:00.000,2014-11-14T00:00:00,28.93218797
2014-11-13 00:00:00.000,2014-11-13T00:00:00,28.87289696
2014-11-12 00:00:00.000,2014-11-12T00:00:00,28.87289696
2014-11-11 00:00:00.000,2014-11-11T00:00:00,28.87289696
2014-11-10 00:00:00.000,2014-11-10T00:00:00,28.87289696
2014-11-07 00:00:00.000,2014-11-07T00:00:00,29.25155539
2014-11-05 00:00:00.000,2014-11-05T00:00:00,29.34622495
2014-11-04 00:00:00.000,2014-11-04T00:00:00,29.34622495
2014-11-03 00:00:00.000,2014-11-03T00:00:00,29.34622495
2014-10-31 00:00:00.000,2014-10-31T00:00:00,29.34622495
2014-10-30 00:00:00.000,2014-10-30T00:00:00,28.39956901
2014-10-29 00:00:00.000,2014-10-29T00:00:00,27.45292299
2014-10-28 00:00:00.000,2014-10-28T00:00:00,28.39956901
2014-10-27 00:00:00.000,2014-10-27T00:00:00,27.83158139
2014-10-24 00:00:00.000,2014-10-24T00:00:00,25.74895022
2014-10-23 00:00:00.000,2014-10-23T00:00:00,25.08629304
2014-10-22 00:00:00.000,2014-10-22T00:00:00,24.6602949
2014-10-21 00:00:00.000,2014-10-21T00:00:00,24.61296511
2014-10-20 00:00:00.000,2014-10-20T00:00:00,24.61296511
2014-10-17 00:00:00.000,2014-10-17T00:00:00,24.08047483
2014-10-16 00:00:00.000,2014-10-16T00:00:00,24.50542341
2014-10-15 00:00:00.000,2014-10-15T00:00:00,24.50542341
2014-10-14 00:00:00.000,2014-10-14T00:00:00,24.55263442
2014-10-13 00:00:00.000,2014-10-13T00:00:00,24.55263442
2014-10-10 00:00:00.000,2014-10-10T00:00:00,24.55263442
