MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/22 10:00,MME1CLI,501455,368577
2020/10/22 11:00,MME1CLI,519139,380808
2020/10/22 12:00,MME1CLI,522279,383380
2020/10/22 13:00,MME1CLI,524282,381900
2020/10/22 14:00,MME1CLI,522332,380352
2020/10/22 15:00,MME1CLI,517755,375430
2020/10/22 16:00,MME1CLI,524923,383275
2020/10/22 17:00,MME1CLI,521878,383307
2020/10/22 18:00,MME1CLI,535180,394931
2020/10/22 19:00,MME1CLI,550927,408362
2020/10/22 20:00,MME1CLI,549602,410309
2020/10/22 21:00,MME1CLI,541026,400939
2020/10/22 22:00,MME1CLI,531763,394505
2020/10/22 23:00,MME1CLI,505243,370499
2020/10/23 0:00,MME1CLI,477044,345666
2020/10/23 1:00,MME1CLI,414062,287543
2020/10/23 2:00,MME1CLI,391983,269616
2020/10/23 3:00,MME1CLI,365812,246957
2020/10/23 4:00,MME1CLI,357995,243176
2020/10/23 5:00,MME1CLI,362660,247495
2020/10/23 6:00,MME1CLI,398824,282612
2020/10/23 7:00,MME1CLI,430935,312311
2020/10/23 8:00,MME1CLI,465395,341149
2020/10/23 9:00,MME1CLI,480227,355287
2020/10/23 10:00,MME1CLI,502987,370395
2020/10/23 11:00,MME1CLI,511399,377795
2020/10/23 12:00,MME1CLI,517703,380682
2020/10/23 13:00,MME1CLI,509723,374061
2020/10/23 14:00,MME1CLI,509716,373359
2020/10/23 15:00,MME1CLI,506529,368688
2020/10/23 16:00,MME1CLI,510058,372688
2020/10/23 17:00,MME1CLI,512587,372444
2020/10/23 18:00,MME1CLI,516045,377450
2020/10/23 19:00,MME1CLI,531732,391470
2020/10/23 20:00,MME1CLI,541245,398209
2020/10/23 21:00,MME1CLI,522191,382462
2020/10/23 22:00,MME1CLI,513855,375175
2020/10/23 23:00,MME1CLI,488315,352354
2020/10/24 0:00,MME1CLI,459203,327252
2020/10/24 1:00,MME1CLI,412272,286436
2020/10/24 2:00,MME1CLI,382245,259834
2020/10/24 3:00,MME1CLI,358689,242727
2020/10/24 4:00,MME1CLI,348856,233899
2020/10/24 5:00,MME1CLI,349738,234336
2020/10/24 6:00,MME1CLI,370222,253873
2020/10/24 7:00,MME1CLI,396071,279009
2020/10/24 8:00,MME1CLI,431200,310458
2020/10/24 9:00,MME1CLI,460708,335633
2020/10/24 10:00,MME1CLI,484626,353991
2020/10/24 11:00,MME1CLI,489777,362578
2020/10/24 12:00,MME1CLI,501692,366110
2020/10/24 13:00,MME1CLI,502491,364642
2020/10/24 14:00,MME1CLI,487541,358147
2020/10/24 15:00,MME1CLI,493011,354483
2020/10/24 16:00,MME1CLI,491140,353710
2020/10/24 17:00,MME1CLI,494251,359057
2020/10/24 18:00,MME1CLI,502402,367056
2020/10/24 19:00,MME1CLI,514841,376285
2020/10/24 20:00,MME1CLI,527403,389825
2020/10/24 21:00,MME1CLI,517917,379342
2020/10/24 22:00,MME1CLI,503751,366644
2020/10/24 23:00,MME1CLI,490688,354175
2020/10/25 0:00,MME1CLI,468012,336026
2020/10/25 1:00,MME1CLI,431512,302659
2020/10/25 2:00,MME1CLI,400746,275990
2020/10/25 3:00,MME1CLI,375521,257092
2020/10/25 4:00,MME1CLI,355864,239673
2020/10/25 5:00,MME1CLI,348380,235196
2020/10/25 6:00,MME1CLI,357309,242724
2020/10/25 7:00,MME1CLI,374310,258575
2020/10/25 8:00,MME1CLI,407831,289119
2020/10/25 9:00,MME1CLI,443695,320383
2020/10/25 10:00,MME1CLI,479118,353003
2020/10/25 11:00,MME1CLI,495617,365588
2020/10/25 12:00,MME1CLI,501574,367904
2020/10/25 13:00,MME1CLI,500904,365632
2020/10/25 14:00,MME1CLI,505463,369478
2020/10/25 15:00,MME1CLI,502143,366898
2020/10/25 16:00,MME1CLI,499172,364602
2020/10/25 17:00,MME1CLI,507002,372589
2020/10/25 18:00,MME1CLI,524442,387738
2020/10/25 19:00,MME1CLI,547058,407638
2020/10/25 20:00,MME1CLI,556644,416625
2020/10/25 21:00,MME1CLI,556123,413515
2020/10/25 22:00,MME1CLI,541419,401056
2020/10/25 23:00,MME1CLI,513391,378612
2020/10/19 0:00,MME1MUN,320034,201871
2020/10/19 1:00,MME1MUN,292925,179514
2020/10/19 2:00,MME1MUN,270131,158643
2020/10/19 3:00,MME1MUN,261771,152716
2020/10/19 4:00,MME1MUN,247135,141438
2020/10/19 5:00,MME1MUN,253180,149084
2020/10/19 6:00,MME1MUN,271811,165617
2020/10/19 7:00,MME1MUN,300614,191828
2020/10/19 8:00,MME1MUN,320533,206475
2020/10/19 9:00,MME1MUN,334091,220996
2020/10/19 10:00,MME1MUN,346791,224877
2020/10/19 11:00,MME1MUN,360238,234147
2020/10/19 12:00,MME1MUN,356310,232850
2020/10/19 13:00,MME1MUN,364121,237910
2020/10/19 14:00,MME1MUN,356444,231845
2020/10/19 15:00,MME1MUN,366457,238271
2020/10/19 16:00,MME1MUN,360979,235635
2020/10/19 17:00,MME1MUN,370554,245270
2020/10/19 18:00,MME1MUN,368443,241607
2020/10/19 19:00,MME1MUN,377563,248930
2020/10/19 20:00,MME1MUN,381878,253906
2020/10/19 21:00,MME1MUN,381418,253243
2020/10/19 22:00,MME1MUN,364612,239782
2020/10/19 23:00,MME1MUN,410135,289410
2020/10/20 0:00,MME1MUN,377864,258926
2020/10/20 1:00,MME1MUN,309249,195011
2020/10/20 2:00,MME1MUN,285144,174941
2020/10/20 3:00,MME1MUN,271695,164344
2020/10/20 4:00,MME1MUN,261726,157285
2020/10/20 5:00,MME1MUN,264436,162145
2020/10/20 6:00,MME1MUN,282671,177010
2020/10/20 7:00,MME1MUN,308772,199571
2020/10/20 8:00,MME1MUN,346591,232696
2020/10/20 9:00,MME1MUN,344555,228375
2020/10/20 10:00,MME1MUN,359745,237568
2020/10/20 11:00,MME1MUN,366098,242589
2020/10/20 12:00,MME1MUN,383005,254024
2020/10/20 13:00,MME1MUN,376416,246449
2020/10/20 14:00,MME1MUN,376564,245458
2020/10/20 15:00,MME1MUN,369220,241327
2020/10/20 16:00,MME1MUN,369549,240800
2020/10/20 17:00,MME1MUN,374288,244612
2020/10/20 18:00,MME1MUN,374144,245032
2020/10/20 19:00,MME1MUN,384871,257818
2020/10/20 20:00,MME1MUN,387593,258983
2020/10/20 21:00,MME1MUN,376094,251272
2020/10/20 22:00,MME1MUN,364511,241025
2020/10/20 23:00,MME1MUN,349719,228031
2020/10/21 0:00,MME1MUN,315908,199424
2020/10/21 1:00,MME1MUN,324705,175899
2020/10/21 2:00,MME1MUN,753274,161056
2020/10/21 3:00,MME1MUN,256165,149248
2020/10/21 4:00,MME1MUN,249811,147480
2020/10/21 5:00,MME1MUN,251925,147055
2020/10/21 6:00,MME1MUN,276967,169391
2020/10/21 7:00,MME1MUN,301128,191250
2020/10/21 8:00,MME1MUN,332679,216840
2020/10/21 9:00,MME1MUN,344839,226451
2020/10/21 10:00,MME1MUN,358430,236748
2020/10/21 11:00,MME1MUN,365937,241687
2020/10/21 12:00,MME1MUN,372192,245424
2020/10/21 13:00,MME1MUN,372798,244620
2020/10/21 14:00,MME1MUN,369129,243051
2020/10/21 15:00,MME1MUN,365820,237679
2020/10/21 16:00,MME1MUN,366989,239958
2020/10/21 17:00,MME1MUN,372321,242719
2020/10/21 18:00,MME1MUN,375788,247329
2020/10/21 19:00,MME1MUN,388738,259705
2020/10/21 20:00,MME1MUN,396871,265954
2020/10/21 21:00,MME1MUN,385455,258017
2020/10/21 22:00,MME1MUN,368081,244793
2020/10/21 23:00,MME1MUN,349574,230709
2020/10/22 0:00,MME1MUN,324893,208063
2020/10/22 1:00,MME1MUN,292539,176672
2020/10/22 2:00,MME1MUN,269773,159363
2020/10/22 3:00,MME1MUN,255906,150317
2020/10/22 4:00,MME1MUN,248244,144307
2020/10/22 5:00,MME1MUN,250151,149339
2020/10/22 6:00,MME1MUN,270152,166363
2020/10/22 7:00,MME1MUN,297272,192572
2020/10/22 8:00,MME1MUN,322278,211035
2020/10/22 9:00,MME1MUN,337041,225577
2020/10/22 10:00,MME1MUN,355859,234942
2020/10/22 11:00,MME1MUN,372859,247973
2020/10/22 12:00,MME1MUN,377153,250865
2020/10/22 13:00,MME1MUN,377303,249562
2020/10/22 14:00,MME1MUN,376567,248028
2020/10/22 15:00,MME1MUN,371873,243717
2020/10/22 16:00,MME1MUN,370515,243651
2020/10/22 17:00,MME1MUN,377738,249783
2020/10/22 18:00,MME1MUN,379357,250463
2020/10/22 19:00,MME1MUN,389120,259798
2020/10/22 20:00,MME1MUN,392679,264641
2020/10/22 21:00,MME1MUN,383030,257271
2020/10/22 22:00,MME1MUN,373920,248429
2020/10/22 23:00,MME1MUN,361170,238915
2020/10/23 0:00,MME1MUN,339280,219842
2020/10/23 1:00,MME1MUN,295923,181339
2020/10/23 2:00,MME1MUN,273939,163727
2020/10/23 3:00,MME1MUN,258893,152729
2020/10/23 4:00,MME1MUN,252480,145538
2020/10/23 5:00,MME1MUN,255985,150639
2020/10/23 6:00,MME1MUN,275960,171521
2020/10/23 7:00,MME1MUN,305633,195998
2020/10/23 8:00,MME1MUN,329423,214910
2020/10/23 9:00,MME1MUN,343556,227499
2020/10/23 10:00,MME1MUN,356530,234672
